system:index,date,precip_mm,.geo
3005,2013-03-25,0.02093562384388482,"{""type"":""MultiPoint"",""coordinates"":[]}"
3006,2013-03-26,0.11896976206124674,"{""type"":""MultiPoint"",""coordinates"":[]}"
3007,2013-03-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3008,2013-03-28,0.04979620562741416,"{""type"":""MultiPoint"",""coordinates"":[]}"
3009,2013-03-29,0.0015943744331884447,"{""type"":""MultiPoint"",""coordinates"":[]}"
3010,2013-03-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3011,2013-03-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3012,2013-04-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3013,2013-04-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3014,2013-04-03,0.011884978002734295,"{""type"":""MultiPoint"",""coordinates"":[]}"
3015,2013-04-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3016,2013-04-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3017,2013-04-06,0.002691858364495799,"{""type"":""MultiPoint"",""coordinates"":[]}"
3018,2013-04-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3019,2013-04-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3020,2013-04-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3021,2013-04-10,0.4934069783890212,"{""type"":""MultiPoint"",""coordinates"":[]}"
3022,2013-04-11,0.016726351983674007,"{""type"":""MultiPoint"",""coordinates"":[]}"
3023,2013-04-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3024,2013-04-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3025,2013-04-14,0.003982427503934543,"{""type"":""MultiPoint"",""coordinates"":[]}"
3026,2013-04-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3027,2013-04-16,0.056894688530067954,"{""type"":""MultiPoint"",""coordinates"":[]}"
3028,2013-04-17,0.5731820156875036,"{""type"":""MultiPoint"",""coordinates"":[]}"
3029,2013-04-18,0.03643650188700756,"{""type"":""MultiPoint"",""coordinates"":[]}"
3030,2013-04-19,2.5952478156689676,"{""type"":""MultiPoint"",""coordinates"":[]}"
3031,2013-04-20,0.08218806541655553,"{""type"":""MultiPoint"",""coordinates"":[]}"
3032,2013-04-21,0.6721791853772573,"{""type"":""MultiPoint"",""coordinates"":[]}"
3033,2013-04-22,0.7501015290141942,"{""type"":""MultiPoint"",""coordinates"":[]}"
3034,2013-04-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3035,2013-04-24,0.006913607178733764,"{""type"":""MultiPoint"",""coordinates"":[]}"
3036,2013-04-25,0.08766576686960746,"{""type"":""MultiPoint"",""coordinates"":[]}"
3037,2013-04-26,0.025584251850125594,"{""type"":""MultiPoint"",""coordinates"":[]}"
3038,2013-04-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3039,2013-04-28,0.008441739622878756,"{""type"":""MultiPoint"",""coordinates"":[]}"
3040,2013-04-29,0.008545566832628283,"{""type"":""MultiPoint"",""coordinates"":[]}"
3041,2013-04-30,0.619827312300865,"{""type"":""MultiPoint"",""coordinates"":[]}"
3042,2013-05-01,1.7797546818787162,"{""type"":""MultiPoint"",""coordinates"":[]}"
3043,2013-05-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3044,2013-05-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3045,2013-05-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3046,2013-05-05,0.8353750885125453,"{""type"":""MultiPoint"",""coordinates"":[]}"
3047,2013-05-06,1.0971413607782654,"{""type"":""MultiPoint"",""coordinates"":[]}"
3048,2013-05-07,0.005129081735985509,"{""type"":""MultiPoint"",""coordinates"":[]}"
3049,2013-05-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3050,2013-05-09,0.5387233113871781,"{""type"":""MultiPoint"",""coordinates"":[]}"
3051,2013-05-10,5.444424143772214,"{""type"":""MultiPoint"",""coordinates"":[]}"
3052,2013-05-11,1.2863770925541282,"{""type"":""MultiPoint"",""coordinates"":[]}"
3053,2013-05-12,0.15960799130742737,"{""type"":""MultiPoint"",""coordinates"":[]}"
3054,2013-05-13,0.7397226922629152,"{""type"":""MultiPoint"",""coordinates"":[]}"
3055,2013-05-14,0.06432515619925445,"{""type"":""MultiPoint"",""coordinates"":[]}"
3056,2013-05-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3057,2013-05-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3058,2013-05-17,1.4892806447855829,"{""type"":""MultiPoint"",""coordinates"":[]}"
3059,2013-05-18,0.019236820119015403,"{""type"":""MultiPoint"",""coordinates"":[]}"
3060,2013-05-19,0.058170916678904866,"{""type"":""MultiPoint"",""coordinates"":[]}"
3061,2013-05-20,0.18067162735369335,"{""type"":""MultiPoint"",""coordinates"":[]}"
3062,2013-05-21,0.02925243186357563,"{""type"":""MultiPoint"",""coordinates"":[]}"
3063,2013-05-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3064,2013-05-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3065,2013-05-24,0.9901116605704021,"{""type"":""MultiPoint"",""coordinates"":[]}"
3066,2013-05-25,0.6279414830916938,"{""type"":""MultiPoint"",""coordinates"":[]}"
3067,2013-05-26,0.6421659083022313,"{""type"":""MultiPoint"",""coordinates"":[]}"
3068,2013-05-27,0.5930447005766682,"{""type"":""MultiPoint"",""coordinates"":[]}"
3069,2013-05-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3070,2013-05-29,0.7237002481017749,"{""type"":""MultiPoint"",""coordinates"":[]}"
3071,2013-05-30,5.387262899697046,"{""type"":""MultiPoint"",""coordinates"":[]}"
3072,2013-05-31,1.243253921447544,"{""type"":""MultiPoint"",""coordinates"":[]}"
3073,2013-06-01,1.7330973102485296,"{""type"":""MultiPoint"",""coordinates"":[]}"
3074,2013-06-02,0.9109634012602956,"{""type"":""MultiPoint"",""coordinates"":[]}"
3075,2013-06-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3076,2013-06-04,0.16459627795693144,"{""type"":""MultiPoint"",""coordinates"":[]}"
3077,2013-06-05,5.717654465442485,"{""type"":""MultiPoint"",""coordinates"":[]}"
3078,2013-06-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3079,2013-06-07,0.02256646534089166,"{""type"":""MultiPoint"",""coordinates"":[]}"
3080,2013-06-08,0.07104305665982083,"{""type"":""MultiPoint"",""coordinates"":[]}"
3081,2013-06-09,4.219953056816459,"{""type"":""MultiPoint"",""coordinates"":[]}"
3082,2013-06-10,5.183198628335702,"{""type"":""MultiPoint"",""coordinates"":[]}"
3083,2013-06-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3084,2013-06-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3085,2013-06-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3086,2013-06-14,3.7182265141494755,"{""type"":""MultiPoint"",""coordinates"":[]}"
3087,2013-06-15,3.695378166284756,"{""type"":""MultiPoint"",""coordinates"":[]}"
3088,2013-06-16,0.18917293770390983,"{""type"":""MultiPoint"",""coordinates"":[]}"
3089,2013-06-17,0.8864910607757898,"{""type"":""MultiPoint"",""coordinates"":[]}"
3090,2013-06-18,0.5507870011251486,"{""type"":""MultiPoint"",""coordinates"":[]}"
3091,2013-06-19,1.5306836347890223,"{""type"":""MultiPoint"",""coordinates"":[]}"
3092,2013-06-20,5.078590673393997,"{""type"":""MultiPoint"",""coordinates"":[]}"
3093,2013-06-21,0.31423185237466605,"{""type"":""MultiPoint"",""coordinates"":[]}"
3094,2013-06-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3095,2013-06-23,3.610834144781068,"{""type"":""MultiPoint"",""coordinates"":[]}"
3096,2013-06-24,3.2546282358025906,"{""type"":""MultiPoint"",""coordinates"":[]}"
3097,2013-06-25,2.321644119881969,"{""type"":""MultiPoint"",""coordinates"":[]}"
3098,2013-06-26,1.3159025885192144,"{""type"":""MultiPoint"",""coordinates"":[]}"
3099,2013-06-27,21.366104769462236,"{""type"":""MultiPoint"",""coordinates"":[]}"
3100,2013-06-28,1.2886518869051575,"{""type"":""MultiPoint"",""coordinates"":[]}"
3101,2013-06-29,3.0414854263188325,"{""type"":""MultiPoint"",""coordinates"":[]}"
3102,2013-06-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3103,2013-07-01,3.674005057231753,"{""type"":""MultiPoint"",""coordinates"":[]}"
3104,2013-07-02,5.456519245362225,"{""type"":""MultiPoint"",""coordinates"":[]}"
3105,2013-07-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3106,2013-07-04,2.3175873760942394,"{""type"":""MultiPoint"",""coordinates"":[]}"
3107,2013-07-05,5.524842536047986,"{""type"":""MultiPoint"",""coordinates"":[]}"
3108,2013-07-06,1.401248757208765,"{""type"":""MultiPoint"",""coordinates"":[]}"
3109,2013-07-07,11.087181967132011,"{""type"":""MultiPoint"",""coordinates"":[]}"
3110,2013-07-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3111,2013-07-09,0.5271366336771781,"{""type"":""MultiPoint"",""coordinates"":[]}"
3112,2013-07-10,2.829754280046893,"{""type"":""MultiPoint"",""coordinates"":[]}"
3113,2013-07-11,0.00923951214607213,"{""type"":""MultiPoint"",""coordinates"":[]}"
3114,2013-07-12,1.9629478662032662,"{""type"":""MultiPoint"",""coordinates"":[]}"
3115,2013-07-13,4.756652928292253,"{""type"":""MultiPoint"",""coordinates"":[]}"
3116,2013-07-14,15.53519838092195,"{""type"":""MultiPoint"",""coordinates"":[]}"
3117,2013-07-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3118,2013-07-16,6.67902887260444,"{""type"":""MultiPoint"",""coordinates"":[]}"
3119,2013-07-17,0.276716751972167,"{""type"":""MultiPoint"",""coordinates"":[]}"
3120,2013-07-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3121,2013-07-19,9.423596122245081,"{""type"":""MultiPoint"",""coordinates"":[]}"
3122,2013-07-20,0.18249358972673765,"{""type"":""MultiPoint"",""coordinates"":[]}"
3123,2013-07-21,3.105913882739088,"{""type"":""MultiPoint"",""coordinates"":[]}"
3124,2013-07-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3125,2013-07-23,0.43198184754361274,"{""type"":""MultiPoint"",""coordinates"":[]}"
3126,2013-07-24,7.0073273682597,"{""type"":""MultiPoint"",""coordinates"":[]}"
3127,2013-07-25,0.002937593203143605,"{""type"":""MultiPoint"",""coordinates"":[]}"
3128,2013-07-26,2.679387351612543,"{""type"":""MultiPoint"",""coordinates"":[]}"
3129,2013-07-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3130,2013-07-28,9.660173528384847,"{""type"":""MultiPoint"",""coordinates"":[]}"
3131,2013-07-29,1.6060843156563156,"{""type"":""MultiPoint"",""coordinates"":[]}"
3132,2013-07-30,8.51352709967124,"{""type"":""MultiPoint"",""coordinates"":[]}"
3133,2013-07-31,4.357826715301471,"{""type"":""MultiPoint"",""coordinates"":[]}"
3134,2013-08-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3135,2013-08-02,13.883449925386534,"{""type"":""MultiPoint"",""coordinates"":[]}"
3136,2013-08-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3137,2013-08-04,10.177098737686979,"{""type"":""MultiPoint"",""coordinates"":[]}"
3138,2013-08-05,0.05267103828794739,"{""type"":""MultiPoint"",""coordinates"":[]}"
3139,2013-08-06,24.49230350189218,"{""type"":""MultiPoint"",""coordinates"":[]}"
3140,2013-08-07,0.8362841234466788,"{""type"":""MultiPoint"",""coordinates"":[]}"
3141,2013-08-08,13.803838593937282,"{""type"":""MultiPoint"",""coordinates"":[]}"
3142,2013-08-09,5.355277863729207,"{""type"":""MultiPoint"",""coordinates"":[]}"
3143,2013-08-10,11.17009005341162,"{""type"":""MultiPoint"",""coordinates"":[]}"
3144,2013-08-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3145,2013-08-12,12.321734387961602,"{""type"":""MultiPoint"",""coordinates"":[]}"
3146,2013-08-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3147,2013-08-14,0.5166168382687293,"{""type"":""MultiPoint"",""coordinates"":[]}"
3148,2013-08-15,16.979013695258228,"{""type"":""MultiPoint"",""coordinates"":[]}"
3149,2013-08-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3150,2013-08-17,18.69262201331684,"{""type"":""MultiPoint"",""coordinates"":[]}"
3151,2013-08-18,2.0277136409241243,"{""type"":""MultiPoint"",""coordinates"":[]}"
3152,2013-08-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3153,2013-08-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3154,2013-08-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3155,2013-08-22,0.005688068879515361,"{""type"":""MultiPoint"",""coordinates"":[]}"
3156,2013-08-23,1.6142384947087685,"{""type"":""MultiPoint"",""coordinates"":[]}"
3157,2013-08-24,0.42737312935512217,"{""type"":""MultiPoint"",""coordinates"":[]}"
3158,2013-08-25,49.24992785831037,"{""type"":""MultiPoint"",""coordinates"":[]}"
3159,2013-08-26,10.02207210366151,"{""type"":""MultiPoint"",""coordinates"":[]}"
3160,2013-08-27,9.785740763878549,"{""type"":""MultiPoint"",""coordinates"":[]}"
3161,2013-08-28,0.003489891846633542,"{""type"":""MultiPoint"",""coordinates"":[]}"
3162,2013-08-29,28.848964734296587,"{""type"":""MultiPoint"",""coordinates"":[]}"
3163,2013-08-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3164,2013-08-31,2.1906650437091475,"{""type"":""MultiPoint"",""coordinates"":[]}"
3165,2013-09-01,1.9487744322325378,"{""type"":""MultiPoint"",""coordinates"":[]}"
3166,2013-09-02,3.4674068152952398,"{""type"":""MultiPoint"",""coordinates"":[]}"
3167,2013-09-03,2.4396873857819963,"{""type"":""MultiPoint"",""coordinates"":[]}"
3168,2013-09-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3169,2013-09-05,2.0250301949548084,"{""type"":""MultiPoint"",""coordinates"":[]}"
3170,2013-09-06,2.0970557893072623,"{""type"":""MultiPoint"",""coordinates"":[]}"
3171,2013-09-07,0.08482213436197861,"{""type"":""MultiPoint"",""coordinates"":[]}"
3172,2013-09-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3173,2013-09-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3174,2013-09-10,7.157151539306473,"{""type"":""MultiPoint"",""coordinates"":[]}"
3175,2013-09-11,3.575199660015852,"{""type"":""MultiPoint"",""coordinates"":[]}"
3176,2013-09-12,0.007066667073192326,"{""type"":""MultiPoint"",""coordinates"":[]}"
3177,2013-09-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3178,2013-09-14,14.234607871788265,"{""type"":""MultiPoint"",""coordinates"":[]}"
3179,2013-09-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3180,2013-09-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3181,2013-09-17,0.12343262809705928,"{""type"":""MultiPoint"",""coordinates"":[]}"
3182,2013-09-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3183,2013-09-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3184,2013-09-20,0.35039468820345077,"{""type"":""MultiPoint"",""coordinates"":[]}"
3185,2013-09-21,0.6518701011400394,"{""type"":""MultiPoint"",""coordinates"":[]}"
3186,2013-09-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3187,2013-09-23,0.9006150406977076,"{""type"":""MultiPoint"",""coordinates"":[]}"
3188,2013-09-24,0.46723537513425456,"{""type"":""MultiPoint"",""coordinates"":[]}"
3189,2013-09-25,0.1518615921918952,"{""type"":""MultiPoint"",""coordinates"":[]}"
3190,2013-09-26,5.189514206839859E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
3191,2013-09-27,0.619754043076373,"{""type"":""MultiPoint"",""coordinates"":[]}"
3192,2013-09-28,0.004840255266925429,"{""type"":""MultiPoint"",""coordinates"":[]}"
3193,2013-09-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3194,2013-09-30,7.533094088499837,"{""type"":""MultiPoint"",""coordinates"":[]}"
3195,2013-10-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3196,2013-10-02,10.425258325440575,"{""type"":""MultiPoint"",""coordinates"":[]}"
3197,2013-10-03,2.304985718210989,"{""type"":""MultiPoint"",""coordinates"":[]}"
3198,2013-10-04,1.0837942863904908,"{""type"":""MultiPoint"",""coordinates"":[]}"
3199,2013-10-05,0.46933845358015447,"{""type"":""MultiPoint"",""coordinates"":[]}"
3200,2013-10-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3201,2013-10-07,0.30232322930839295,"{""type"":""MultiPoint"",""coordinates"":[]}"
3202,2013-10-08,3.3440123544700704,"{""type"":""MultiPoint"",""coordinates"":[]}"
3203,2013-10-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3204,2013-10-10,1.1917086762760167,"{""type"":""MultiPoint"",""coordinates"":[]}"
3205,2013-10-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3206,2013-10-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3207,2013-10-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3208,2013-10-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3209,2013-10-15,0.008609171102734983,"{""type"":""MultiPoint"",""coordinates"":[]}"
3210,2013-10-16,0.0036146109871234037,"{""type"":""MultiPoint"",""coordinates"":[]}"
3211,2013-10-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3212,2013-10-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3213,2013-10-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3214,2013-10-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3215,2013-10-21,0.0021544910206216404,"{""type"":""MultiPoint"",""coordinates"":[]}"
3216,2013-10-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3217,2013-10-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3218,2013-10-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3219,2013-10-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3220,2013-10-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3221,2013-10-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3222,2013-10-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3223,2013-10-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3224,2013-10-30,0.01861378328052905,"{""type"":""MultiPoint"",""coordinates"":[]}"
3225,2013-10-31,0.0010904548657109017,"{""type"":""MultiPoint"",""coordinates"":[]}"
3226,2013-11-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3227,2013-11-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3228,2013-11-03,1.350155815887442E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
3229,2013-11-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3230,2013-11-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3231,2013-11-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3232,2013-11-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3233,2013-11-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3234,2013-11-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3235,2013-11-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3236,2013-11-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3237,2013-11-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3238,2013-11-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3239,2013-11-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3240,2013-11-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3241,2013-11-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3242,2013-11-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3243,2013-11-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3244,2013-11-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3245,2013-11-20,0.009830815945951643,"{""type"":""MultiPoint"",""coordinates"":[]}"
3246,2013-11-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3247,2013-11-22,1.4861960378807535E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
3248,2013-11-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3249,2013-11-24,0.0012995643656523123,"{""type"":""MultiPoint"",""coordinates"":[]}"
3250,2013-11-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3251,2013-11-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3252,2013-11-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3253,2013-11-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3254,2013-11-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3255,2013-11-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3256,2013-12-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3257,2013-12-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3258,2013-12-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3259,2013-12-04,5.522569790809436E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
3260,2013-12-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3261,2013-12-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3262,2013-12-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3263,2013-12-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3264,2013-12-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3265,2013-12-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3266,2013-12-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3267,2013-12-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3268,2013-12-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3269,2013-12-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3270,2013-12-15,0.0023591170318062677,"{""type"":""MultiPoint"",""coordinates"":[]}"
3271,2013-12-16,1.0712206580239615E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
3272,2013-12-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3273,2013-12-18,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3274,2013-12-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3275,2013-12-20,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3276,2013-12-21,4.4399171291358884E-5,"{""type"":""MultiPoint"",""coordinates"":[]}"
3277,2013-12-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3278,2013-12-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3279,2013-12-24,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3280,2013-12-25,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3281,2013-12-26,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3282,2013-12-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3283,2013-12-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3284,2013-12-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3285,2013-12-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3286,2013-12-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3287,2014-01-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3288,2014-01-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3289,2014-01-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3290,2014-01-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3291,2014-01-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3292,2014-01-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3293,2014-01-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3294,2014-01-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3295,2014-01-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3296,2014-01-10,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3297,2014-01-11,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3298,2014-01-12,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3299,2014-01-13,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3300,2014-01-14,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3301,2014-01-15,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3302,2014-01-16,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3303,2014-01-17,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3304,2014-01-18,3.1345809178659934E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
3305,2014-01-19,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3306,2014-01-20,0.001225345830428505,"{""type"":""MultiPoint"",""coordinates"":[]}"
3307,2014-01-21,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3308,2014-01-22,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3309,2014-01-23,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3310,2014-01-24,1.2411033172806638E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
3311,2014-01-25,4.2765272879568286E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
3312,2014-01-26,0.006648444778813523,"{""type"":""MultiPoint"",""coordinates"":[]}"
3313,2014-01-27,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3314,2014-01-28,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3315,2014-01-29,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3316,2014-01-30,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3317,2014-01-31,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3318,2014-02-01,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3319,2014-02-02,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3320,2014-02-03,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3321,2014-02-04,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3322,2014-02-05,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3323,2014-02-06,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3324,2014-02-07,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3325,2014-02-08,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3326,2014-02-09,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
